OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1906116,04092018102,Marco's Pizza,11712 RETAIL DR,,WAKE FOREST,NC,27587-7349,,2019/05/20 04:00:00+00,Restaurant,22695,-78.5434927,35.96629568,M
1906117,04092018471,Aye Toro,303 MATTHEWS DR,,HOLLY SPRINGS,NC,27540,,2020/10/27 04:00:00+00,Restaurant,22706,-78.79440661,35.66435998,M
1906118,04092022521,Yoho @ MSFH,411-102 W Morgan ST ,,RALEIGH,NC,27603,,2019/04/10 04:00:00+00,Food Stand,22683,-78.64568135,35.77977111,M
1906119,04092018571,Wendy's,7132 US Highway 64 E ,,KNIGHTDALE,NC,27545,(919) 266-0917,2021/03/24 04:00:00+00,Restaurant,22707,0,0,U
1906120,04092016033,SEAN'S SHACK,2840 E MILLBROOK RD ,,RALEIGH,NC,27604,(919) 872-6669,2011/10/19 04:00:00+00,Restaurant,22714,-78.58383444,35.84907372,M
1906121,04092300285,El Rey Minisuper (Meat Market),2601 S Saunders ST ,,RALEIGH,NC,27603,(919) 521-8181,2018/12/07 05:00:00+00,Meat Market,22721,-78.648469,35.74845143,M
1906122,04092015656,ON THE BORDER,1102 WALNUT ST ,,CARY,NC,27511-4735,(919) 439-5030,2010/06/30 04:00:00+00,Restaurant,22722,-78.76331531,35.77087785,M
1906123,04092021777,PAPA MURPHY'S NC002,161 SE CARY  PKY ,,CARY,NC,27511,(919) 459-8494,2014/01/07 05:00:00+00,Food Stand,22730,-78.78193974,35.75976658,M
1906124,04092018661,Woody's Sports Tavern & GRill,3107 Grace Park DR ,,MORRISVILLE,NC,27560,(373) 650-3177,2021/06/25 04:00:00+00,Restaurant,22733,-78.84652326,35.82111262,M
1906125,04092018382,Annelore's German Bakery,308 W Chatham ST ,,Cary,NC,27511,(919) 267-6846,2020/06/11 04:00:00+00,Restaurant,22740,-78.78657347,35.787241,M
1906126,04092017990,Tropical Smoothie Cafe,409 Village Walk DR ,,HOLLY SPRINGS,NC,27540,(919) 586-7130,2018/12/03 05:00:00+00,Restaurant,22742,-78.83774133,35.64081684,M
1906127,04092018561,Jersey Mike's Subs #3150,3608 DAVIS DR ,Ste 100,MORRISVILLE,NC,27560,(919) 380-0289,2021/03/18 04:00:00+00,Restaurant,22744,-78.84755942,35.82156249,M
1906128,04092018573,Wendy's,8209 CREEDMOOR RD ,,RALEIGH,NC,27613,(405) 906-8323,2021/03/23 04:00:00+00,Restaurant,22758,-78.68128897,35.89926613,M
1906129,04092017685,JADE GARDEN CHINESE RESTAURANT,1207 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 594-1813,2017/09/26 04:00:00+00,Restaurant,22767,-78.65564881,35.78267089,M
1906130,04092016944,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST ,A,CARY,NC,27511,(919) 466-0550,2015/06/04 04:00:00+00,Restaurant,22769,-78.76691591,35.79077863,M
1906131,04092018644,Duke Raleigh Hospital Cafeteria,3400 WAKE FOREST RD,,RALEIGH,NC,27609,,2021/06/04 04:00:00+00,Restaurant,22772,-78.61849027,35.82845511,M
1906132,04092110473,BANKS ROAD ELEMENTARY CAFETERIA,10225 CHAMBERS RD ,,RALEIGH,NC,27603,(919) 856-2918,2008/07/31 04:00:00+00,Public School Lunchrooms,22780,-78.70915828,35.63117163,M
1906133,04092015933,PORT CITY JAVA VET SCHOOL,1052 WILLIAM MOORE  DR ,,RALEIGH,NC,27606,(919) 513-3226,2011/04/12 04:00:00+00,Restaurant,22788,-78.70038996,35.79759694,M
1906134,04092015658,YURI JAPANESE RESTAURANT,1361  KILDAIRE FARM RD ,,CARY,NC,27511,(919) 481-0068,2010/06/07 04:00:00+00,Restaurant,22793,-78.78193974,35.75976658,M
1906135,04092017121,Cristina's Italian Kitchen,7144 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 373-8922,2015/12/30 05:00:00+00,Restaurant,22798,-78.48874912,35.79711938,M
1906136,04092300268,CARLIE C'S MEAT #810,506 W GANNON AVE ,,ZEBULON,NC,27579,,2015/01/23 05:00:00+00,Meat Market,22826,-78.3247251,35.82139459,M
1906137,04092016317,PDQ #506,6305 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 803-1171,2012/12/07 05:00:00+00,Restaurant,22827,-78.62139862,35.86883928,M
1906138,04092018500,Wegmans #108 Pizza & Subs ,1200 Wake Towne DR ,,RALEIGH,NC,27609,(984) 960-5600,2020/10/29 04:00:00+00,Restaurant,22837,-78.62082753,35.82131925,M
1906139,04092018135,CHAR-GRILL CARY,3635 SW CARY PKY ,,CARY,NC,27513,(919) 461-7112,2019/07/11 04:00:00+00,Restaurant,22840,-78.83800513,35.78180038,M
1906140,04092018632,Chick-Fil-A #03376,3770 Lake Boone TRL ,,RALEIGH,NC,27607,(919) 785-2799,2021/06/01 04:00:00+00,Restaurant,22845,-78.692995,35.81676997,M
1906141,04092017497,TOBACCO ROAD,505 W JONES ST ,,RALEIGH,NC,27603,(919) 301-8793,2016/12/28 05:00:00+00,Restaurant,22852,-78.64644507,35.78205613,M
1906142,04092016536,Elements (at Goodnight's),861 W Morgan  ST ,,RALEIGH,NC,27603,(919) 828-5233,2013/11/01 04:00:00+00,Restaurant,22862,-78.65623803,35.78057044,M
1906143,04092030525,El Kalifas (WCID #815),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545,(919) 426-8821,2021/03/04 05:00:00+00,Mobile Food Units,22867,-78.48796476,35.79576936,M
1906144,04092018570,Wendy's #1341,4750 Capital BLVD ,,RALEIGH,NC,27616,(919) 976-9228,2021/03/23 04:00:00+00,Restaurant,22878,-78.57990167,35.85030189,M
1906145,04092300253,WHOLE FOODS #10338 MEAT,8710  SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011/03/11 05:00:00+00,Meat Market,22880,-78.65023656,35.89889154,M
1906146,04092016913,TAVERN ON THE GREEN,565 COMPETITION RD ,,RALEIGH,NC,27603,(919) 977-8094,2015/05/12 04:00:00+00,Restaurant,22884,-78.66911618,35.67202739,M
1906147,04092016781,FULL MOON OYSTER BAR,1600 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 378-9524,2014/10/16 04:00:00+00,Restaurant,22886,-78.81676023,35.80454378,M
1906148,04092017781,RALLYPOINT SPORT GRILL,837 BASS PRO LN ,,CARY,NC,27513,(919) 678-1088,2018/01/29 05:00:00+00,Restaurant,22891,-78.77007317,35.83116175,M
1906149,04092025377,The Cooking Mama @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610-1382,(919) 801-3470,2021/08/08 04:00:00+00,Food Stand,22896,-78.56954783,35.79505367,M
1906150,04092017257,BRIGS AT THE FOREST,12338 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 556-8422,2016/07/12 04:00:00+00,Restaurant,22903,-78.54195397,35.98159422,M
1906151,04092300258,JERUSALEM MEAT MARKET,2233 AVENT FERRY RD ,STE 101,RALEIGH,NC,27606,(919) 821-5499,2012/07/20 04:00:00+00,Meat Market,22904,-78.67605091,35.77835817,M
1906152,04092018581,Wendy's,790 W Williams ST ,,APEX,NC,27502,(919) 367-9483,2021/03/23 04:00:00+00,Restaurant,22915,-78.86423063,35.73836329,M
1906153,04092016753,TOTOPOS,1388 KILDAIRE FARM ROAD,,CARY,NC,27511,(919) 678-3449,2014/09/05 04:00:00+00,Restaurant,22916,-78.783798,35.75917392,M
1906154,04092021578,CRISP,4325 GLENWOOD AVE ,STE 2038,RALEIGH,NC,27612,(919) 787-9257,2009/09/15 04:00:00+00,Food Stand,22917,-78.68184484,35.84183815,T
1906155,04092025171,Bull City Hospitality,101 Sportsmanship WAY ,,HOLLY SPRINGS,NC,27540,,2018/03/29 04:00:00+00,Food Stand,22930,-78.83776024,35.66788727,M
1906156,04092021531,Domino's #8820,6213-102 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 779-4443,2008/06/12 04:00:00+00,Food Stand,22927,-78.54886724,35.7226095,M
1906157,04092030263,CHARLIE'S KABOBS ON WHEELS (WCID #505),929 HERITAGE LAKE RD ,,WAKE FOREST,NC,27587,(919) 749-1030,2014/09/17 04:00:00+00,Mobile Food Units,22935,-78.50377701,35.94688449,M
1906158,04092021812,LOWES FOODS #162 DELI,6430 TRYON ROAD,,CARY,NC,27513,(919) 859-9335,2014/09/25 04:00:00+00,Food Stand,22936,-78.7615544,35.74559939,M
1906159,04092016515,SUBWAY #54848 @ WALMART,1057 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 522-0026,2013/09/24 04:00:00+00,Restaurant,22934,-78.7815933,35.59256046,M
1906160,04092030338,454 GRILL (WCID # 605),10125 DIVISION DR ,,RALEIGH,NC,27603,(919) 805-2992,2017/06/27 04:00:00+00,Mobile Food Units,22938,-78.7114342,35.63398295,M
1906161,04092025302,PIZZA HUT #36600,3116 HILLSBOROUGH ST ,STE 103,RALEIGH,NC,27607,(919) 833-1213,2019/12/12 05:00:00+00,Food Stand,22939,-78.67828811,35.79041744,M
1906162,04092014932,Babymoon Cafe,100 Jerusalem DR,,MORRISVILLE,NC,27560,(919) 465-9006,2007/08/24 04:00:00+00,Restaurant,22942,-78.82707041,35.85102001,M
1906163,04092018006,Publix 1551 Deli,9640 Leesville RD ,,Raleigh,NC,27613,(919) 848-3480,2018/11/26 05:00:00+00,Restaurant,22945,-78.72728627,35.90563318,M
1906164,04092021819,PUBLIX #1466 PRODUCE,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 04:00:00+00,Food Stand,22952,-78.84558396,35.79325638,M
1906165,04092300276,SANGAM HALAL MARKET,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016/09/30 04:00:00+00,Meat Market,22954,-78.82715668,35.83264302,M
1906166,04092021534,The Fresh Market Meat/Seafood,6325 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 872-8501,2008/04/25 04:00:00+00,Food Stand,22961,-78.62251606,35.86922851,M
1906167,04092021593,Fairgrounds Deli,1025 BLUE RIDGE RD ,,RALEIGH,NC,27607,(919) 899-3532,2009/11/02 05:00:00+00,Food Stand,22975,-78.71510697,35.79630808,M
1906168,04092016485,ZAXBY'S #46101,995 DURHAM RD ,,WAKE FOREST,NC,27587,(919) 435-0387,2013/08/07 04:00:00+00,Restaurant,22982,-78.54660948,35.97593728,M
1906169,04092018431,Idle Hour Coffee Shop,1818 OBERLIN RD,,RALEIGH,NC,27608,(984) 200-1605,2020/09/01 04:00:00+00,Restaurant,22992,-78.6552198,35.80883052,M
1906170,04092030373,Caribbean Kickers (WCID #648),1337 Moores Creek DR ,,KNIGHTDALE,NC,27545,(919) 827-5432,2018/09/06 04:00:00+00,Mobile Food Units,22993,-78.46215646,35.74612185,M
1906171,04092021799,HAPPY AND HALE,443 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 307-4148,2014/06/24 04:00:00+00,Food Stand,22998,-78.63936414,35.77440995,M
1906172,04092016956,CITY BARBEQUE- GARNER,110 CABELA DR ,,GARNER,NC,27529,(919) 258-2009,2015/06/12 04:00:00+00,Restaurant,23001,-78.58356211,35.69799194,M
1906173,04092021708,Carlie C's IGA #820 Deli,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012/06/01 04:00:00+00,Food Stand,23003,-78.65475896,35.72582345,M
1906174,04092017735,Starbucks T2D,2400 John Brantley BLVD ,Terminal 2,MORRISVILLE,NC,27560,(919) 840-4409,2017/11/15 05:00:00+00,Restaurant,23004,-78.78941437,35.8696795,M
1906175,04092018651,Nail Kitchen,1100 Mercantile DR ,Suite 110,RALEIGH,NC,27609,(919) 900-7973,2021/06/09 04:00:00+00,Restaurant,23014,-78.62082753,35.82131925,M
1906176,04092018723,JM Peak Plaza #3080 ,1761 NC-55 HWY ,,APEX,NC,27523,(919) 363-6453,2021/10/13 04:00:00+00,Restaurant,23008,0,0,U
1906177,04092025204,Romeo's Pizza,800 W Williams ST ,Suite 160,Apex,NC,27502,(919) 355-2920,2018/08/30 04:00:00+00,Food Stand,23026,-78.86480181,35.73964723,M
1906178,04092016585,NICHE WINE LOUNGE,109 N MAIN ST ,#A,HOLLY SPRINGS,NC,27540,(919) 552-2300,2013/12/11 05:00:00+00,Restaurant,23027,-78.8340312,35.65161684,M
1906179,04092017906,Steak 'N' Shake,4202 Fayetteville RD ,,RALEIGH,NC,27603,(984) 200-3670,2018/08/24 04:00:00+00,Restaurant,23031,-78.65329561,35.72259818,M
1906180,04092017698,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-3007,2017/10/13 04:00:00+00,Restaurant,23015,-78.72399215,35.62460903,M
1906181,04092018423,Chicken Salad Chick,302 COLONADES WAY,,CARY,NC,27518,(984) 200-5516,2020/08/20 04:00:00+00,Restaurant,23039,-78.77756307,35.73853619,M
1906182,04092015728,K&W CAFETERIA,3620 BASTION LANE,,RALEIGH,NC,27604,(919) 231-9242,2010/09/28 04:00:00+00,Restaurant,23041,-78.58241694,35.79755332,M
1906183,04092017584,IPHO SUSHI KITCHEN & BAR,4001 WIDEWATERS PKY ,H,KNIGHTDALE,NC,27545,(919) 266-8099,2017/04/04 04:00:00+00,Restaurant,23042,-78.50515596,35.79511678,M
1906184,04092016840,MI CANCUN,1106 GRACE PARK DRIVE,,MORRISVILLE,NC,27560,(919) 650-1718,2014/12/30 05:00:00+00,Restaurant,23047,-78.84652326,35.82111262,M
1906185,04092017626,NO. 1 PHO,5025 ARCO ST ,,CARY,NC,27519,(919) 297-2975,2017/06/01 04:00:00+00,Restaurant,23048,-78.88191924,35.83347908,M
1906186,04092021562,LOWES FOODS #239 PRODUCE,932 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 554-0537,2009/03/03 05:00:00+00,Food Stand,23053,-78.4951784,35.96732914,M
1906187,04092017236,WINE & BEER 101,1228-104 HERITAGE LINKS DR ,,WAKE FOREST,NC,27587,(919) 554-4638,2016/06/03 04:00:00+00,Restaurant,23051,-78.5032074,35.94680932,M
1906188,04092015740,LA TAQUERIA,973 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 455-5069,2010/10/18 04:00:00+00,Restaurant,23057,-78.78267467,35.59365948,M
1906189,04092018149,MOGE TEE,2304 Hillsborough ST ,Suite 100,RALEIGH,NC,27607,(984) 200-9008,2019/08/09 04:00:00+00,Restaurant,23075,-78.66618308,35.78758054,M
1906190,04092030457,Fatboys Kitchen LLC #2 (WCID #631),10125  Division DR ,,RALEIGH,NC,27603,(919) 591-6999,2019/12/23 05:00:00+00,Mobile Food Units,23076,-78.7114342,35.63398295,M
1906191,04092017914,Real McCoy's,3325  Rogers RD ,Ste 112,WAKE FOREST,NC,27587,(919) 562-8368,2018/09/05 04:00:00+00,Restaurant,23079,-78.5140884,35.95072627,M
1906192,04092016858,THE MASON JAR TAVERN,114 GRAND HILL PLACE,,HOLLY SPRINGS,NC,27540,(919) 964-5060,2015/01/16 05:00:00+00,Restaurant,23082,-78.84948074,35.66266499,M
1906193,04092017255,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,,RALEIGH,NC,27604,(919) 876-5185,2016/07/07 04:00:00+00,Restaurant,23090,-78.60126468,35.84763017,M
1906194,04092015867,JASON'S DELI #890,2400 JOHN BRANTLEY  BLVD ,RDU TERMINAL 2,MORRISVILLE,NC,27560,(919) 840-4378,2011/01/20 05:00:00+00,Restaurant,23091,-78.78941437,35.8696795,M
1906195,04092030397,Tacos Mama Chava #2 (WCID #686),7200 Sandy Forks RD ,,RALEIGH,NC,27615,(919) 518-6710,2019/02/27 05:00:00+00,Mobile Food Units,23100,-78.62289884,35.87199086,M
1906196,04092017633,CRISTO'S BISTRO,5217 SUNSET LAKE RD ,,HOLLY SPRINGS,NC,27540,,2017/06/30 04:00:00+00,Restaurant,23104,-78.79652372,35.66680054,M
1906197,04092015349,GENKI RESTAURANT & SUSHI BAR,3420 TEN TEN RD ,Suit 314,CARY,NC,27518,(919) 363-6636,2009/03/04 05:00:00+00,Restaurant,23113,-78.79278417,35.70189107,M
1906198,04092018637,Buried Hatchet,8440 LOUISBURG RD ,Suite 160,RALEIGH,NC,27616-5884,(919) 295-4731,2021/06/01 04:00:00+00,Restaurant,23118,-78.50930992,35.89359383,M
1906199,04092016732,RESCO MINI MART,7200-A OLD STAGE RD ,,RALEIGH,NC,27603,(919) 779-7610,2014/08/21 04:00:00+00,Restaurant,23123,-78.65731826,35.67818864,M
1906200,04092017980,Four Points Cafe,1200 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 854-0502,2018/11/14 05:00:00+00,Restaurant,23132,-78.72528751,35.79764554,M
1906201,04092015702,The Starbar,1731 Trawick RD ,STE 105,RALEIGH,NC,27604,(919) 231-3535,2010/08/24 04:00:00+00,Restaurant,23135,-78.57833828,35.80069157,M
1906202,04092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,,RALEIGH,NC,27601,(919) 831-4177,2012/12/14 05:00:00+00,Restaurant,23126,-78.64374641,35.77461388,M
1906203,04092018709,AC Hotel Raleigh Downtown by Marriott,9 GLENWOOD AVE,,RALEIGH,NC,27603,,2021/09/21 04:00:00+00,Restaurant,23143,-78.64791199,35.78151994,M
1906204,04092018089,WYE HILL KITCHEN & BREWING,201 S BOYLAN AVE ,,RALEIGH,NC,27603,(984) 200-1189,2019/04/18 04:00:00+00,Restaurant,23154,-78.64902324,35.77828853,M
1906205,04092110470,Mills Park Elementary Cafeteria,509 Mills Park DR ,,CARY,NC,27519,(919) 466-1466 ext. 20772,2008/06/09 04:00:00+00,Public School Lunchrooms,23163,-78.89608158,35.81195651,M
1906206,04092017144,MOE'S #100810,8111-101 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 803-0542,2016/01/29 05:00:00+00,Restaurant,23129,-78.68081035,35.89754797,M
1906207,04092015094,Trali Irish Pub,10370 Moncreiffe ,Ste 109,RALEIGH,NC,27617,(919) 544-4141,2008/03/13 04:00:00+00,Restaurant,23164,-78.79238416,35.89997124,M
1906208,04092015015,Subway #42679,10300 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 469-1985,2007/11/30 05:00:00+00,Restaurant,23172,-78.82715668,35.83264302,M
1906209,04092015625,Bojangles #42,840 E Chatham ST ,,CARY,NC,27511,(919) 467-7030,2010/04/19 04:00:00+00,Restaurant,23176,-78.76021314,35.79096632,M
1906210,04092030238,EL PARAISO MEXICAN FOOD (WCID #242),1505 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 859-2544,2012/03/01 05:00:00+00,Mobile Food Units,23188,-78.630417,35.80238484,M
1906211,04092110522,Lincoln Heights Elementary School Cafeteria,307 Bridges ST ,,FUQUAY-VARINA,NC,27526,(919) 557-2592,2017/12/19 05:00:00+00,Public School Lunchrooms,23198,-78.80978033,35.59015148,M
1906212,04092018603,Subway #30443,9800 Holly Springs RD ,,RALEIGH,NC,27540,(919) 387-4818,2021/04/12 04:00:00+00,Restaurant,23165,-78.79865789,35.66717227,M
1906213,04092022001,BIG CHEESE PIZZA,1030 N Rogers LN ,,RALEIGH,NC,27610,(919) 792-2245,2017/02/02 05:00:00+00,Food Stand,23203,-78.54836935,35.79167958,M
1906214,04092030463,The Spot (WCID # 752),3704 NEW BERN AVE,,RALEIGH,NC,27610,(919) 614-1736,2020/02/07 05:00:00+00,Mobile Food Units,23206,-78.57765765,35.7968366,M
1906215,04092016780,HARRIS TEETER #430 STARBUCKS,885 WALNUT ST ,,CARY,NC,27511,(919) 481-4251,2014/10/15 04:00:00+00,Restaurant,23209,-78.76561938,35.77485795,M
1906216,04092018055,Habibi Grill,1007 Method RD ,,RALEIGH,NC,27606,(919) 986-1928,2019/02/15 05:00:00+00,Restaurant,23215,-78.69350876,35.78509108,M
1906217,04092025243,Little Caesars Express,102 Gregson DR ,,CARY,NC,27511,(919) 481-4493,2019/02/27 05:00:00+00,Food Stand,23227,-78.80543546,35.74005711,M
1906218,04092025271,Fujisan @ Sams,2537 S SAUNDERS ST,,RALEIGH,NC,27603,(919) 839-1700,2019/07/12 04:00:00+00,Food Stand,23229,-78.64662127,35.75036941,M
1906219,04092016716,The Wild Cook's Indian Grill,3212 Hillsborough St ,,RALEIGH,NC,27607,,2014/07/15 04:00:00+00,Restaurant,23232,-78.68001075,35.79120472,M
1906220,04092018071,Nancy's Pizzeria,8111-137 Creedmoor RD ,,RALEIGH,NC,27613,(919) 870-9777,2019/03/14 04:00:00+00,Restaurant,23228,-78.68081035,35.89754797,M
1906221,04092021795,S & E Catering,3401 Carl Sandburg Court,,RALEIGH,NC,27610,(919) 212-8580,2014/06/10 04:00:00+00,Food Stand,23236,-78.57997193,35.78097497,M
1906222,04092021656,WHOLE FOODS #10338 SEAFOOD,8710 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011/03/11 05:00:00+00,Food Stand,23246,-78.65023656,35.89889154,M
1906223,04092017598,MCALISTERS DELI #100956,5505-104 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 900-7846,2017/05/12 04:00:00+00,Restaurant,23237,-78.58184894,35.86077805,M
1906224,04092025389,Mike Nice Empanadas @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(813) 748-7101,2021/09/21 04:00:00+00,Food Stand,23251,-78.56954783,35.79505367,M
1906225,04092018179,Zebulon Family Restaurant,409 W Gannon AVE ,,ZEBULON,NC,27597,(919) 404-8661,2019/09/19 04:00:00+00,Restaurant,23257,-78.32295686,35.82026636,M
1906226,04092015754,Mulino,309 N DAWSON ST ,,RALEIGH,NC,27603,(919) 838-8595,2011/06/17 04:00:00+00,Restaurant,23261,-78.64347183,35.78454823,M
1906227,04092030350,Burger 21 (WCID #617),14220 Bradford Green Square ,,CARY,NC,27519,(919) 462-0900,2017/11/17 05:00:00+00,Mobile Food Units,23266,-78.84558396,35.79325638,M
1906228,04092025366,Dampf Good BBQ @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(847) 387-7469,2021/06/24 04:00:00+00,Food Stand,23293,-78.56954783,35.79505367,M
1906229,04092014650,Greek Fiesta at Brier Creek,8521 Brier Creek PKY ,Ste 109,RALEIGH,NC,27617,(919) 544-3388,2006/07/28 04:00:00+00,Restaurant,23296,-78.78334742,35.90685073,M
1906230,04092018216,Nukkad Restaurant,1710 HIGH HOUSE RD,,CARY,NC,27513,(919) 378-9083,2019/11/05 05:00:00+00,Restaurant,23299,-78.84401301,35.79274209,M
1906231,04092021413,Fresh Market #8 Seafood,3655 Cary PKY ,,CARY,NC,27511,(919) 481-2865,2006/10/31 04:00:00+00,Food Stand,23245,0,0,U
1906232,04092018591,Wendy's #6338,12430 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 676-8933,2021/03/24 04:00:00+00,Restaurant,23300,-78.53512833,35.98551325,M
1906233,04092015597,HOT BREADS CAFE,1901  NW CARY PKY ,,MORRISVILLE,NC,27560,(919) 677-1331,2010/04/05 04:00:00+00,Restaurant,23307,-78.81047156,35.80913057,M
1906234,04092030402,Sweet Escapes by Poblanos (WCID #692),1032 Huntsboro RD ,,KNIGHTDALE,NC,27545,(919) 279-2656,2019/03/15 04:00:00+00,Mobile Food Units,23323,-78.45819365,35.74969345,M
1906235,04092017770,Hampton Inn - Foodservice,405 Hinton Oaks BLVD ,,KNIGHTDALE,NC,27545,(919) 217-6810,2017/12/15 05:00:00+00,Restaurant,23329,-78.5111488,35.8002213,M
1906236,04092017766,Starbuck's Target #961,2021 Walnut ST ,,Cary,NC,27511,(919) 233-4451,2017/12/19 05:00:00+00,Restaurant,23331,-78.73860862,35.75778819,M
1906237,04092025253,Harris Teeter #498 Deli,1371 E Broad ST ,,FUQUAY VARINA,NC,27526,,2019/04/18 04:00:00+00,Food Stand,23335,-78.77604319,35.59548799,M
1906238,04092018600,Mirchi's Indian Kitchen,328 SEMBLER LN,,CARY,NC,27519,(919) 650-3007,2021/04/06 04:00:00+00,Restaurant,23346,-78.90353469,35.82487418,M
1906239,04092014840,KFC/Long John Silvers # J120031,7040 Knightdale BLVD ,,KNIGHTDALE,NC,27609,(919) 266-4096,2007/04/05 04:00:00+00,Restaurant,23356,-78.49327225,35.79797229,M
1906240,04092016052,JD'S TAVERN,800 W WILLIAMS ST ,,APEX,NC,27502,(919) 629-7285,2011/11/23 05:00:00+00,Restaurant,23359,-78.86480181,35.73964723,M
1906241,04092025384,Reynolds Coliseum #2,2411 DUNN AVE ,,RALEIGH,NC,27695,(919) 730-5187,2021/08/20 04:00:00+00,Food Stand,23366,-78.67872874,35.78448278,M
1906242,04092017097,HAMPTON INN BREAKFAST,110 DREXMERE ST ,,GARNER,NC,27529,(919) 772-6500,2015/11/20 05:00:00+00,Restaurant,23372,-78.64137674,35.72202638,M
1906243,04092018577,Wendy's #6332,1150 Edwards Mill RD ,,RALEIGH,NC,27607-3876,(919) 854-4491,2021/03/24 04:00:00+00,Restaurant,23374,-78.72658903,35.79833812,M
1906244,04092030353,Delicias Chely (WCID #591),1701 Arendell AVE ,,ZEBULON,NC,27597,(919) 723-7841,2018/01/24 05:00:00+00,Mobile Food Units,23363,-78.32819695,35.84227082,M
1906245,04092030512,Get Crackin' #1 (WCID #802),2201 S WILMINGTON ST,,RALEIGH,NC,27603,(919) 817-5016,2021/01/12 05:00:00+00,Mobile Food Units,23380,-78.63902655,35.752054,M
1906246,04092022006,PUBLIX #1544 SEAFOOD,1441 KELLY RD ,,APEX,NC,27502,(919) 303-6200,2017/02/06 05:00:00+00,Food Stand,23386,-78.89379203,35.73782787,M
1906247,04092017550,SOCA COCINA LATINA,2130 CLARK AVE ,,RALEIGH,NC,27605,(919) 322-0440,2017/03/06 05:00:00+00,Restaurant,23390,-78.66234333,35.7897601,M
1906248,04092017571,PENN STATION #320,700 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 234-1342,2017/04/17 04:00:00+00,Restaurant,23392,-78.76561938,35.77485795,M
1906249,04092018701,Mezeh Grill,1286 W WILLIAMS ST,,APEX,NC,27502-3953,,2021/08/28 04:00:00+00,Restaurant,23395,-78.87327975,35.74703535,M
1906250,04092016369,SHISH KABOB SIX FORKS STATION,8711 SIX FORKS RD ,STE 102,RALEIGH,NC,27615,(919) 846-3600,2013/02/07 05:00:00+00,Restaurant,23397,-78.65461142,35.89932701,M
1906251,04092016202,Aversboro Restaurant and Sports Bar,1411 AVERSBORO RD ,STE 105,GARNER,NC,27529,(919) 779-6661,2012/06/08 04:00:00+00,Restaurant,23401,-78.61625078,35.69374714,T
1906252,04092017548,ZEERA INDIAN RESTAURANT,1311 E BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 762-6215,2017/03/09 05:00:00+00,Restaurant,23407,-78.77604319,35.59548799,M
